Source.Name,Column1
corona_work_depression6.csv,在宅と出社の良し悪しは仕事内容で全く違います。私の仕事の場合、在宅で出来る事を今更わざわざ出社して何故やらなければならないのか？ってのがもっぱらのストレスです。周囲の雑音が無い在宅勤務はかえって仕事が捗りますし良いアイデアも出やすいです。まぁ中には出社しないと出来ない仕事もあるので、その時には普通に出社しますけど。それと、在宅ではコミュニケーションが取りづらいとよく言われますが、ZoomやTeamsなんかを使えば、かえってやり取りがしやすい場合も多々ありますね。相手もこのコロナ禍でWEB会話には慣れていますし。日本人は仕事の結果より、皆を集めて「エイエイオー」ってな古い文化からなかなか抜け出せない変なところがありますよね。
corona_work_depression6.csv,在宅ワークで仕事の業績が落ちないなら、会社としては、通勤手当、残業手当分が浮くので、社員がそれでよければ、ウィンウィンなんだけどね。つらい思いして通勤しなくてもよいなら、社員にとってこれ程楽なことはない。それに、自分のペースで仕事できるしね。しかし、在宅ワークできない仕事もあるので、それはこれから社員が通勤必須の仕事がいいのかどうか判断して、どうしてもいやなら、会社辞めた方がいいね。特に、在宅ワークで業績落ちないのに出社をやたら強要する会社はだんだん淘汰されていくだろうね。
corona_work_depression6.csv,物理的な制限がないのなら好きなところでやればいいと思うけど、いちいち制約を課すのはこの国の人は能力が低いのかな？と思ってしまう。
corona_work_depression6.csv,
corona_work_depression6.csv,お金よりも時間のほうが重要だと思うので、時間に重きを置いて最適解を出して欲しいもんですね。
corona_work_depression6.csv,売上や目先の利益なんてどうでもいいじゃないですか。
corona_work_depression6.csv,赤字だって、借金しまくったっていいじゃないか。
corona_work_depression6.csv,"ちゃんと売れるモノであるのなら、それで良いと思うんですけどね。"""
corona_work_depression6.csv,若い人は「会社や上司に振り回されてる」感を少なからず抱くことだろう。しかしそれは日本の大多数の企業に当てはまることであり、会社や上司はそんなもんだという割り切りを早く身に着けるのも重要なことだ。早く言えば会社も上司も、想像を絶するくらい判断が呆れるほどまでに遅いということ。
corona_work_depression6.csv,
corona_work_depression6.csv,今現在、感染者数は再び増えている。にもかかわらず、今秋来週と「コロナが下火になってきたから」を理由にリモートをやめる企業が増えていくことだろう。数週間前に提案した案件が今になって取締役の間で決定されているからだ。これまでのビジネスではそんなトロい判断でやってこれたのだろう。
corona_work_depression6.csv,
corona_work_depression6.csv,で、まるで感染者が社内に大幅に増えるのを待ち切ったようなタイミングで「再びリモートを再開する」という判断を下すのだ。もう本当にトロい。
corona_work_depression6.csv,
corona_work_depression6.csv,"それが日本の企業だ。若い人には申し訳ないが、トロい年寄りが牛耳ってる日本社会ではこんな状況が続くんだ。"""
corona_work_depression6.csv,何だかな…
corona_work_depression6.csv,コロナ対応を除けば、出社も在宅も成果が同等な場合に限って在宅勤務を認めるというのが会社の考えだと思う。それがいつの間にか社員の既得権になったりリクルートのツールになったり、なんかおかしいと感じる。
corona_work_depression6.csv,"このまま成果主義を度外視した在宅ワークの歪んだ解釈が浸透すると、近い将来、日本経済にも影響が出てしまう事を危惧している。"""
corona_work_depression6.csv,営業職だとリモートでも早く来てくれとか言われることも。営業車は会社だし逆に大変なんて事も。職種によると思うが出社時間を携帯ばかり見て出社時間を無駄と思うか、周りの雰囲気などやつり革広告など見ながらとか変化を感じながら出社が得と思ったり。人それぞれでしょうね～　
corona_work_depression6.csv,"個人的には出社してる方が家族と離れて頭を仕事モードに入れれて、いろんな外部刺激を受けれるので出社賛成派かな。イーロン・マスクも出社しろと言ってるけど、こういう側面もあるんだろうか？"""
corona_work_depression6.csv,私は所謂エッセンシャルワーカーに区分される仕事に従事しています。
corona_work_depression6.csv,一時期は職場でも出社率70%未満とすべく、在宅勤務を実施しておりましたが、私は管理職でもあり、また仕事内容が現場へ行かないと処理できない類のものも多かったため、在宅勤務はコロナの影響が家庭に出やすい小さなお子さんを抱えた部下や若い人たちに多く取ってもらい、私は毎日出勤していました。
corona_work_depression6.csv,"コロナの特性等を踏まえていろいろと配慮していたのではありますが、こういう事態が増えているのはになったのは一概に在宅勤務のせいだとか、本人や他人のせいには出来ないと思います。"""
corona_work_depression6.csv,テレワークもいち流行語で消えていくのでしょうね。
corona_work_depression6.csv,本当に満員電車とか人混みを分散させるには
corona_work_depression6.csv,大都市集中を止めて地方分散しなくちゃ。
corona_work_depression6.csv,なぜ1時間も2時間も通勤時間をかけてまで
corona_work_depression6.csv,都市部に会社を作るかが不思議でしょうがない。
corona_work_depression6.csv,
corona_work_depression6.csv,2時間、往復4時間も通勤や通学にかかっていたら
corona_work_depression6.csv,1日の1/6、16％以上も時間を無駄にしている。
corona_work_depression6.csv,睡眠8時間、労働8時間なら残りはもう4時間しかない。
corona_work_depression6.csv,その中で食事し、風呂に入り、着替えたり、化粧したり・・
corona_work_depression6.csv,"そりゃ家事など出来ないのも納得の話。"""
corona_work_depression6.csv,2年以上「リモート、出勤のハイブリッド」を実践してきたが、とても良い。オススメ。
corona_work_depression6.csv,
corona_work_depression6.csv,チームで仕事をしているようなところは結局出勤したほうが総合的に良いとは思う。
corona_work_depression6.csv,ただコロナ、働き方など昨今の動きを取り入れる必要もあるのでリモートワークもやるべき。
corona_work_depression6.csv,また、今の会社、部署で今の仕事を一生やるのであればまだよいが、記事に書いてあるようにリモート生活どっぷりの人が出勤するような事態になった場合、落差がすごくストレスもたまる。
corona_work_depression6.csv,
corona_work_depression6.csv,こういった点からも、
corona_work_depression6.csv,日頃から出勤、リモート両方に慣れておくことが、まだ先が長い社会人生活を生きていくには良いと考える。
corona_work_depression6.csv,"ハイブリッドがオススメです。"""
corona_work_depression6.csv,コロナの急激な拡大で好むと好まざるとにかかわらずリモートワークとなった方もいるし企業としてもリモートワークに備える環境にないままリモートワークをやっても結局は電話が来たりで効率が悪いと。特に夏の時期は、コロナにかかわらずリモートワークのほうが良いかと。熱中症などで救急搬送されかねないので健康管理の面からも夏の酷暑の時期はリモートにするべきではないかと個人的には思います。コロナに合わせてというよりは環境に合わせてということでしょうか。
corona_work_depression7.csv,comment
corona_work_depression7.csv,在宅ワークが出来ない仕事もある。
corona_work_depression7.csv,在宅ワークがむいている仕事もある。
corona_work_depression7.csv,自分は基本在宅ワークだが出社したり集合ミーティングの方がよかったと思うことも結構ある。
corona_work_depression7.csv,業務や仕事の状況によって出社と在宅ワークを選択出来る状態が１番いいと思います。
corona_work_depression7.csv,"上司がやみくもに出社を強要するのは最悪ですね。"""
corona_work_depression7.csv,うちは会社がリモート推奨だし経営層も来なくていいと言っている。
corona_work_depression7.csv,
corona_work_depression7.csv,だけど、中間管理職や役職無しの人たちでやたらと会社に行きたがる・会いたがる人が結構いるんですよ。
corona_work_depression7.csv,その人たちも会社の指針上強制はしてこないけど、
corona_work_depression7.csv,「そろそろ会いましょうよー」
corona_work_depression7.csv,「一度会議、みんなで会社で集まってやりましょうよ！」
corona_work_depression7.csv,って超明るく良い事言ってるみたいな雰囲気で提案してくるんですよ。
corona_work_depression7.csv,
corona_work_depression7.csv,あのね、迷惑です。
corona_work_depression7.csv,私は断り行かないが、中には提案されただけで行かねばと思う人もいる。
corona_work_depression7.csv,
corona_work_depression7.csv,絶対に対面で会わねばならぬ理由がなく、漠然と「仲間意識共有」とかって具体がない理由で提案するなと思う。
corona_work_depression7.csv,
corona_work_depression7.csv,寂しがりの人って合理性に欠けて感情論強めの人が多いけどまさにこれ。
corona_work_depression7.csv,
corona_work_depression7.csv,"会社じゃなくてこの寂しがりな社員たちがリモート廃止を進めてるんだよね。"""
corona_work_depression7.csv,共働き子育て中です。ママ友と話していると、ご主人がリモート可能な職種かどうかで、子育ての大変さがだいぶ違うことを実感します。
corona_work_depression7.csv,今後は、就職や婚活での人気職種ランキングに、年収だけでなく、リモートできる職種かどうかが響いてくるんだろうと思いました。
corona_work_depression7.csv,"会社側も勤務条件を提示しなきゃいけないから、条件と違った等というトラブルも出てきそうですね。"""
corona_work_depression7.csv,もう完全に個々の話になりましたね。
corona_work_depression7.csv,そもそも働き方改革の一環だったような気がします。
corona_work_depression7.csv,所詮は働き方なので、どんな働き方であれ、その働き方で最大のパフォーマンスが出るようにすればいいだけ。
corona_work_depression7.csv,出社してもダメな社員はダメですし。
corona_work_depression7.csv,個々の問題なので、あとは会社の決定に従えばいいかと。僕もそうですがただの兵隊なので。嫌なら辞めてNTTに転職しましょう。
corona_work_depression7.csv,"ちなみに弊社は完全テレワークに移行しましたが、直近僕は週4で出社です。人によりますね。まだ完全テレの方もいますし。"""
corona_work_depression7.csv,在宅の良いところ:通勤に関するストレスが無くなる。時間に余裕が出来る。苦手な人に話しかけられたりしてもブッチしやすい。
corona_work_depression7.csv,出社の良いところ:不意に訪れる同僚や憧れの社員さんと雑談できる。業務報連相が一瞬。帰りがけに独りで、もしくは仲間や友人と美味しいお店で飲んだり食べたり雑貨みたりしてから帰れる。
corona_work_depression7.csv,
corona_work_depression7.csv,"出社の方が自分には向いてると思うが、今のところ在宅でも仕事が回ってるから現状維持かもなぁ。ワーキングマザーさんらは子供のお迎えとか子守りも出来て在宅楽っていうけど、独身子無しがフォローする負担は変わらないし。"""
corona_work_depression7.csv,出社でメンタルがやられるようなら、元々会社が合ってないのでは？
corona_work_depression7.csv,何でもかんでもコロナ鬱とか言うのはおかしい。
corona_work_depression7.csv,在宅のメリットも分かるけど、元々、会社と雇用契約を結んでいて、勤務場所とかも全て契約に書いてある。
corona_work_depression7.csv,雇用主が仕事場所を、会社か在宅かを決める権限有っても、労働者には決定権は無いのだから。
corona_work_depression7.csv,"在宅ワークがしたいならそう言う会社を選べば良いだけ。"""
corona_work_depression7.csv,もともと在宅で対応できない職種なので、テレワーク？羨ましいなぁ。と横目に見ておりました。
corona_work_depression7.csv,
corona_work_depression7.csv,重要な企業情報、個人情報を個人の自宅からアクセスするには高いリスクがあります。
corona_work_depression7.csv,大手企業やコンプライアンスを重要視する企業には手痛いところです。
corona_work_depression7.csv,
corona_work_depression7.csv,つい先日自治体のデータを委託業者が紛失した騒ぎがありましたが、システム系でも顧客の企業データに関係してくる場合は、完全に個人宅で開発というわけにいかないのでは？
corona_work_depression7.csv,
corona_work_depression7.csv,会社にあるデータを扱うのってやはり会社の管轄内が一番安全なのですかね。
corona_work_depression7.csv,
corona_work_depression7.csv,しかし、急ぎの件でテレワーク人員とチャットやメールでやり取りしてると、レスポンス異常に遅い人とか出てくるんですよね。
corona_work_depression7.csv,また、「自分のところでは資料が見れないからそちらで調べておいて。」と言われてこちらの仕事が増える。
corona_work_depression7.csv,
corona_work_depression7.csv,"出社組からすればかなりストレスです。"""
corona_work_depression7.csv,メリハリ効かせた仕事の仕方、自己管理ができない人は在宅はやらない方が良いと思います。ダラダラ仕事してしまいドツボにはまります。ダメな人はオフィスでも同様ですが上司の目が届きますから。
corona_work_depression7.csv,
corona_work_depression7.csv,それから私の勤務先では、決断力のない経営者がコロナを追い風に”働き方改革”を唱えて全社員対象に在宅ワーク選択制度を導入しました。
corona_work_depression7.csv,本来ワークライフバランスの質的向上を狙いにしてるはずなのに、土日にPCの電源が入ってる部下がいると、役員や事業部長は「あいつは土日もよく頑張ってる」と高評価してます。制度の趣旨を理解してない昭和脳を引きずってるのです。欧米的思考なら「なぜ土日に仕事させてるんだ？」と叱責ものです。昭和脳は脈々と受け継がれてます。
corona_work_depression7.csv,"在宅ワーク制度は、まだまだまだまだ労使協議が必要だと実感しました。"""
corona_work_depression7.csv,私も週2日出社を求められ、下の子の保育園の送迎だけなら、なんとかなるものの、夏休みが始まると上の子(1年生)の学童への送迎も必須になる。
corona_work_depression7.csv,時短にしていても、出社となると間に合わないので上司にテレワークできないか交渉するものの、遅刻か午前半休とってとのこと。午前テレワークとしても、通勤に1時間以上かかるから、午後出社もNG。
corona_work_depression7.csv,旦那が幸いにもテレワークできるが、学童に預けられる時間より先に始業なので、上の子には「お母さん出社の時は学童お休みしてもいいよ」って言わせてしまった。
corona_work_depression7.csv,何のために学童利用しているのかと思ってしまった。
corona_work_depression7.csv,もっと、育児中だったり、介護だったり家庭の事情に寄り添って、どう働くのか選択できる制度があれば、柔軟に仕事できるのにな。
corona_work_depression7.csv,"所詮、うちの会社は国から言われないと、制度として作らないからな。。。"""
corona_work_depression7.csv,出社したくない人が、リモートワークの正当性を主張している傾向が少なからずあると感じる。
corona_work_depression7.csv,"業務内容で判断すべきで、一律求めるものではないと思うし、社員もそこを理解すべきだと思う。"""
corona_work_depression8.csv,comment
corona_work_depression8.csv,自宅に書斎のようなところがあればよいのですが、それがない私の場合は、会社の机のほうが仕事はしやすいです。
corona_work_depression8.csv,一方で、自宅近くで通院などの用事を済ませたい時は、在宅勤務のほうがいいです。
corona_work_depression8.csv,
corona_work_depression8.csv,"結局、出社がいいか在宅がいいかというのは一概にはいえないと思います。"""
corona_work_depression8.csv,架空なおとぎ話を作り出してるの？
corona_work_depression8.csv,リモートで済んだ人が一体どれだけ居たって言うの？
corona_work_depression8.csv,リモートでイイ人って現場に必要が無いわけで、余程の特殊性や秀でた能力が無い限りは代替が可能な人も少なくない。
corona_work_depression8.csv,
corona_work_depression8.csv,リモートで済む人は(現場を見ない)管理職や会議が仕事の人などか、
corona_work_depression8.csv,またはマーケティングや、資料の作成、設計やデザイナー、プログラマーなどは出社不要かもしれないけど･･･
corona_work_depression8.csv,データや資料に対して秘匿性やセキュリティ面の厳重な確保が必要ならばリモートには向かないから出社しての作業は必要なのは否めない。
corona_work_depression8.csv,
corona_work_depression8.csv,成果物や内容だけで厳しく見られる覚悟も必要。
corona_work_depression8.csv,
corona_work_depression8.csv,"順応できないなら独立するか違う道を選択するしかないんじゃない？"""
corona_work_depression8.csv,在宅ワーク推進に伴い、職場で在宅ワーク実施者を差別する輩も現れた。
corona_work_depression8.csv,要は自分は出社で働いているのに、在宅ワークで楽をしやがって、たまに来て意見するなと、わけのわからない批判である。
corona_work_depression8.csv,
corona_work_depression8.csv,在宅ワークにはある程度の実力が必要。
corona_work_depression8.csv,実力のないものは一人で行う在宅ワークは長続きしないのである。
corona_work_depression8.csv,
corona_work_depression8.csv,在宅ワークによる孤独感。コミュニケーションが取れない。情報共有ができない等々、できない理屈を作り並べる。
corona_work_depression8.csv,
corona_work_depression8.csv,"在宅ワーク本来の意味を理解しないと、この様な生きている化石も現れる。"""
corona_work_depression8.csv,在宅の話になると細かいテーマによっては真理なコメする人居るけど、基本どのコメも詭弁だよね。
corona_work_depression8.csv,
corona_work_depression8.csv,昇進組以外は、顔見せて、余り働きたくないけど「成果は主張したい」と言うか職場で尊重してもらいたい人ばかりで、要は出社して存在感を示したい人が殆ど。出世組は数が限られるから。
corona_work_depression8.csv,在宅の方が楽で良いって発想はペーペーだったら嘘だと思う。ヤフコメだったらそう言う人で、その上物申したい人が殆どでしょう。
corona_work_depression8.csv,私は信じてない。
corona_work_depression8.csv,
corona_work_depression8.csv,"一方で実際在宅して復帰したら記事のようにメンタルの負担は多いと思う。でも前提が嘘だから、建設的なコメなんか出ない。"""
corona_work_depression8.csv,何にせよ自分なりの方法を見つけるしかない。
corona_work_depression8.csv,誰も助けてくれないんだから。昔の人なら気概のようなものでどこに行こうとすぐに馴染んで力を発揮できる人も多くいたが今は違うんかな。
corona_work_depression8.csv,"学生ならそこで親なり誰かが助けてくれるかもしれないが、社会に出たらそんな余裕のある人はそうそういない"""
corona_work_depression8.csv,どちらが優れているというよりは人、企業によって向き不向きがあるということではないでしょうか。今はまだ情報蓄積の段階と思いますが、こういうところにこそビッグデータを適用して最適化が図れるようになればいいなと思います。
corona_work_depression8.csv,通勤が片道３０分でできるなら出社でもいいと思うけど、１時間半かかるなら出社のメリットは全くないですねぇ。ただ疲れて効率が落ちるだけ。在宅勤務していればその時間で１趣味できます。ネットワークも高速になりましたし、ネットワークでのコミニュケーションツールも充分充実しています。出社の方が良いのは１つだけ、空調がしっかりしていることでしょうか。自宅のヘボエアコンだと室温３０度超えて、そういう意味での非効率はあります。
corona_work_depression8.csv,ホームオフィスでの仕事は、自立している人でないと難しいでしょうね。
corona_work_depression8.csv,成果評価等、厳しい環境で自分を律して仕事できる人じゃないと成り立たないでしょう。
corona_work_depression8.csv,
corona_work_depression8.csv,"そういう意味では、在宅で仕事をしっかりこなせることも一種のスキルかもしれませんね。"""
corona_work_depression8.csv,在宅と出社、どちらがいいかは業種や業務によって左右されるが、成果が出るなら通勤ストレスがない分、在宅のほうがいいと思う。
corona_work_depression8.csv,
corona_work_depression8.csv,あと、このお医者さんは産業医だけあって、考え方が会社寄り、つまり出社推しなんだよね。でも、コミュニケーションなんて出勤してても取れない人は全然取れないし、在宅勤務によってハラスメントのリスクが軽減されることもある。
corona_work_depression8.csv,
corona_work_depression8.csv,"私は関連会社や取引先との打ち合わせもWebでやってるし、在宅で全く困らない。必要なら残業もするけど、残業終わっても帰宅に費やす時間がゼロなので、すぐに風呂入ってリラックス出来る。"""
corona_work_depression8.csv,うらやましいにつきる。
corona_work_depression8.csv,"在宅勤務が常態化して、事務所が都外に移転、顔を合わせていた同僚とはリモート会議にしか会えない。オンライン飲み会も形骸化してつまらない。皆がいる事務所に行くことはいいことだと思う。慣れないうちは少しぎこちないが、直ぐになれる。何も、メンタルだ、病気だは周りが騒ぎすぎのところもある。自然が一番いいことなのだ。対面の懇親会をすれば少しずつ親和していくと思う。"""
corona_work_depression9.csv,comment
corona_work_depression9.csv,この２年で在宅勤務をしても成果が落ちないようになった人も多いはず。
corona_work_depression9.csv,"その状態でハッキリした理由も示さずに全て出社とするようになればそりゃストレスになる。勤務体系が選択できるにも関わらず、会社の都合だけで選択肢がなくなるのは思考停止ではないだろうか。"""
corona_work_depression9.csv,個人的にリモートだと音声が乱れたり、意思疎通にストレスを感じる事が多い。
corona_work_depression9.csv,又、face-to-faceの方がやはりその人のなりがわかりやすく、意思疎通がしやすい。
corona_work_depression9.csv,ウィルスは常にあるものだから、今後はコロナに限らず共存する世が常になると思うので、コロナだからテレワークの企業を増やすのは又別の問題に思う。
corona_work_depression9.csv,とにかく、face-to-faceの大切さを痛感しているので、テレワークには反対です。
corona_work_depression9.csv,"テレワークが増えてきており、家庭内離婚が増えている話もよく耳にしますので、考えものですね。参考迄"""
corona_work_depression9.csv,我が社では、リモートワークは週一ペースで残っております。社員のライフワークバランスを考えて、のこと。私自信、そのくらいがちょうどいいと感じています。
corona_work_depression9.csv,100%でなくてもいいので、システムや社風としてリモートワークが導入されていることは、今や株式や就職の市場で重要視されるステータスの一つだと思います。
corona_work_depression9.csv,"社会全体的にバランスのよい運用がなされていくのがよいと思います。"""
corona_work_depression9.csv,通勤が苦痛。転職時に自宅から50分程度のところに就職したが、その後会社が家から遠い方向に移転した上に、就業時間が10分前倒し。合計で約30分早く家を出ることになり、今はコロナ禍でラッシュを避けるためさらに30分前倒ししたので、計1時間早く家を出ることに。冬はまだ暗い笑。
corona_work_depression9.csv,在宅でも出社でも業務は同じのため、通勤がないだけ体も心も楽。職場メンバーはシフトで順に出社しているため、不公平もない。
corona_work_depression9.csv,"このまま2.3日の出社のままで良いと思う。"""
corona_work_depression9.csv,在宅勤務でしっかりと成果を出せる人間はまだ少ないと感じる。
corona_work_depression9.csv,テレワークが始まった理由がコロナによる急場しのぎであった為に実際に在宅勤務になっても何を求められているのかどうして良いのか分からない人も多い。事前準備をちゃんと行って時間を掛けて移行していけば在宅勤務は出来ると思う。
corona_work_depression9.csv,"個人的には出社する事を選ぶけど。古いとか言われてもオンライン会議だと分からんのよ、話の奥行というか大事なとこが。"""
corona_work_depression9.csv,在宅勤務は、通勤時間が無いからその時間を自分の体調管理に有効活用できる。通勤時間に賃金は発生しないわけで、その通勤で毎朝毎晩と満員電車に揺られているのは物凄くストレスである。
corona_work_depression9.csv,"まあ、今の世の中何でもかんで都心に集めるから様々なリスクがあって微妙に顕在化して騒いでいるのだから、その時間も別の事に割り当てられるようになるよね。"""
corona_work_depression9.csv,完全在宅勤務になって明らかに運動不足になった。現在は週４出社。そして、１駅前から歩くようにした。出社は以前からしているので苦には感じない。これぐらいがちょうどいい。
corona_work_depression9.csv,
corona_work_depression9.csv,"みなが自分にあった働き方を選択できれば良いよね。"""
corona_work_depression9.csv,元々持っているコネクションだけで仕事が回る人間は在宅向き。
corona_work_depression9.csv,そんな人で社員が構成されていればフル在宅でもいいんだが
corona_work_depression9.csv,企業ってそうじゃないよね。
corona_work_depression9.csv,ある程度先輩の手ほどき受けて覚えていくって層がいるはず。
corona_work_depression9.csv,そういう層にとっては出社するほうがいいだろう。
corona_work_depression9.csv,"一番頭悪いのはどっちかに一律統一して育成から何から破壊してしまうことかな。"""
corona_work_depression9.csv,週3在宅勤務、週２通勤していますが、今まで週5で通勤していたのに、今ではたった2日の通勤もストレスになっています。
corona_work_depression9.csv,しかも、在宅と通勤では睡眠時間も違うし、たとえ残業したとしても自宅で残業するのとオフィスで残業するストレス、満員電車に乗るストレスを考えると、出社が今までの何倍にも嫌になります。
corona_work_depression9.csv,"人間関係さえなければ、100%在宅ワークしたいです。"""
corona_work_depression9.csv,総務の人間ですが、コロナ前は在宅勤務制度がなかなか実現出来ず。コロナ禍になりトントン拍子に各社在宅を始めました。
corona_work_depression9.csv,社長は出社派で在宅をする部署にいい顔をしていませんでした。陰口を言う始末。
corona_work_depression9.csv,"ワークライフバランスもとれ、働きやすい2年でした。それが最近、コロナが落ち着き出社が増えていくのは仕方ないとして、その理由が「在宅出来ない部署から不公平だとクレームが出ているから」というなんとも昭和な理由。自部署の人間の健康はどうでもいいんです。理不尽すぎて今までに無いストレスを感じています。こんな考え方の会社に愛想がついています。在宅制度が進まないはずです。"""
